version,messageRealm,serviceAction,messageParams.subscriber,messageParams.calledMessageQueue,messageParams.type,messageParams.messageID,messageParams.correlationID,messageParams.transactionID,messageParams.originatingMS,messageParams.terminatingMS,serviceData.httpParams.statusCode,message_id_length,correlation_id_length,transaction_id_length,anomaly
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,b9b6004a-016f-4fed-ae94-44c07f34df22,702d5a77ef548bdcdf5c1c81165c63a3,97962a53-7a7b-4018-b05b-60d31ea181e0,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,4218675c-659c-4e6e-b329-9bc9a127a215,702d5a77ef548bdcdf5c1c81165c63a3,97962a53-7a7b-4018-b05b-60d31ea181e0,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,137324ea-2bee-4e49-9b5e-6e49b80ba5d9,543ed9beca6ce63271c07b2b83c32af3,2cb4e78f-83e9-41e4-96e0-4657e1802fe6,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,chatbroker-chatbroker-fcc9f4548-9h9n5,response,dbe9c54c-6f3b-48ea-9088-15522cab62f5,543ed9beca6ce63271c07b2b83c32af3,2cb4e78f-83e9-41e4-96e0-4657e1802fe6,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,0d6b0918-ca30-4b85-9ab2-ed9dede42689,d6e5f57573a2c7b4d2eec789e6027333,e50438dd-c5cd-43eb-a63a-b6a83e4aabbc,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,j5fYLPEFeXN4aiJY,chatbroker-chatbroker-fcc9f4548-9h9n5,response,2776e7cd-8563-46fc-af7c-60771ce125b3,d6e5f57573a2c7b4d2eec789e6027333,e50438dd-c5cd-43eb-a63a-b6a83e4aabbc,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,311587d0-f353-4651-a848-7a60ccb47dc9,04aa832e424627c9ca865031fc8bbe55,7003c4c3-00b2-4b16-bff0-fd5ea7577fb7,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,3e0244d0-019b-45f2-987e-22e144f6fe11,04aa832e424627c9ca865031fc8bbe55,7003c4c3-00b2-4b16-bff0-fd5ea7577fb7,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,7c89d95e-28ff-4207-9c62-78081dc4589a,277f6e143f2cd4b30be013f58f349148,6d868237-4179-4c92-8340-2598afbff216,restamqpgw,chatbroker,0.0,16,32,36,yes
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,5cbafcad-4dfb-46cd-9335-176b1ef3ce04,277f6e143f2cd4b30be013f58f349148,6d868237-4179-4c92-8340-2598afbff216,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,7d04506a-b6fa-42dc-be42-eb07b8f2fc97,efd5a0ca6ea81d790a220661c909b4e0,66fb17c1-f9d1-404d-bb86-305bdaac26fa,restamqpgw,notificationbroker,0.0,36,32,36,no
1,internal,removeChannel,BONECB1i6xD7piqH,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,6f850f92-8838-45f5-a36b-65f2443e4b64,efd5a0ca6ea81d790a220661c909b4e0,66fb17c1-f9d1-404d-bb86-305bdaac26fa,notificationbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,7aeee4a4-cf53-417b-a44b-404b1fd42f98,57fa6fd075c511991a27f2f30a4772bc,ce14d92d-07f4-41e7-ae06-8eeffe9ef457,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,chatbroker-chatbroker-fcc9f4548-9h9n5,response,9102290e-02ca-442f-9a9c-0223e445a29c,57fa6fd075c511991a27f2f30a4772bc,ce14d92d-07f4-41e7-ae06-8eeffe9ef457,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,d2e508bf-f905-4727-b175-e4c7e269b987,879000f9781992dc3a0dbb8d7eb843f5,94f69c63-41d4-42e3-b6f0-7544515cab6d,restamqpgw,notificationbroker,0.0,36,32,36,no
1,internal,removeChannel,Qnz6UYeVWidlVh1o,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,21c94491-d13d-41fa-a6e1-00f9110c05dc,879000f9781992dc3a0dbb8d7eb843f5,94f69c63-41d4-42e3-b6f0-7544515cab6d,notificationbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,0755a11d-fec8-4332-85e5-20fe0a98dfc4,72689f02ea5b629aed498c88e940b3d0,02a57ccd-675f-4d11-8422-dd359dcc0c8e,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,j5fYLPEFeXN4aiJY,chatbroker-chatbroker-fcc9f4548-9h9n5,response,0d12712e-4ed0-4770-8ab4-80b3db11634d,72689f02ea5b629aed498c88e940b3d0,02a57ccd-675f-4d11-8422-dd359dcc0c8e,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,9ac2c956-0e10-4984-8222-002ba95a92bd,76dcd60b1167294529b77db12f06c2ec,df4a7aaa-3ae6-4759-8044-38161d41651f,restamqpgw,notificationbroker,0.0,36,32,36,no
1,internal,removeChannel,j5fYLPEFeXN4aiJY,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,8811acfa-f41d-4df6-b092-c29c68471bb5,76dcd60b1167294529b77db12f06c2ec,df4a7aaa-3ae6-4759-8044-38161d41651f,notificationbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,ca35feff-6c01-4b39-a0a6-b9abeff50b8d,ed35af3c25ea91d189133266d73582bc,c16aec13-1081-4c48-833d-61fe2c322a94,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,e79cb7d3-d82d-4b4c-9132-1ebb2f83bf54,ed35af3c25ea91d189133266d73582bc,c16aec13-1081-4c48-833d-61fe2c322a94,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,78ee5220-a4ac-4938-b92e-fe77fd58bacb,59b8a17022898cf45d1eec4bde89920c,a5a8be7b-abd7-4ec3-971e-8dab6159faab,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,70fede61-14f4-496d-9b14-cdb2b8b26b42,59b8a17022898cf45d1eec4bde89920c,a5a8be7b-abd7-4ec3-971e-8dab6159faab,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,ba57875a-1a65-46b0-b05f-ff33eb482dce,b8549276613ea1faff15695c4ac60973,d5f43f19-858f-4f6b-8724-af582cb477a3,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,chatbroker-chatbroker-fcc9f4548-fjfhx,response,afe63aeb-d6b1-407f-a4fd-fe709b4d2923,b8549276613ea1faff15695c4ac60973,d5f43f19-858f-4f6b-8724-af582cb477a3,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,682d6af3-ade1-4c0e-9bfc-ad490090087e,b6c1cb5f494ef4f8c4a2cb81057a0940,1893a823-859d-4fd7-8ecf-20fa24047894,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,Qnz6UYeVWidlVh1o,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,12604519-e20f-49f7-809b-4005d1379c4c,b6c1cb5f494ef4f8c4a2cb81057a0940,1893a823-859d-4fd7-8ecf-20fa24047894,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,6153ae2f-e44f-4077-a04d-910cf2f8ce99,d0ddca846505aa8cdcc7745068d1f144,e8b25140-d2de-4168-bb9d-3d38ce970493,restamqpgw,chatbroker,0.0,36,24,36,yes
1,external,chat,j5fYLPEFeXN4aiJY,chatbroker-chatbroker-fcc9f4548-fjfhx,response,499119b0-b17c-45c9-8b47-fe83e75e7619,d0ddca846505aa8cdcc7745068d1f144,e8b25140-d2de-4168-bb9d-3d38ce970493,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,notificationchannel,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,e8ec8563-dc30-4c28-be56-0fe3d5013bbd,209c3571f46bab4afc519eba151fa326,2aebaded-98d1-4b5d-a8a6-43c3171fb9c5,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,j5fYLPEFeXN4aiJY,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,b128b320-73f5-4f14-82aa-7d02fc9e4c69,209c3571f46bab4afc519eba151fa326,2aebaded-98d1-4b5d-a8a6-43c3171fb9c5,notificationbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,1ea16aea-4aa5-4cb0-aab5-b131af028045,8b8aefb2ea0cc8efb6db077593b7c503,fea0078b-41fc-419b-a178-c01382232073,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,ec390e6d-f0e9-434c-8313-445cee8a3d9d,8b8aefb2ea0cc8efb6db077593b7c503,fea0078b-41fc-419b-a178-c01382232073,chatbroker,restamqpgw,201.0,36,32,36,no
1,external,notificationchannel,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,2d2c6bd2-7bb7-4414-bc1c-f08e1b09cdd4,9b3f79a7f9f263729271196cf0038903,947db78d-df1c-47f3-b177-48f9715d5291,restamqpgw,notificationbroker,0.0,36,32,30,yes
1,external,notificationchannel,Qnz6UYeVWidlVh1o,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,25b696a2-1453-4e24-91fd-fe4251e3320b,9b3f79a7f9f263729271196cf0038903,947db78d-df1c-47f3-b177-48f9715d5291,notificationbroker,restamqpgw,201.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,3b7ccf00-b350-4734-a7f3-a4a4b8785b5a,a56a51f04cef83f1863dae85e2e547c4,ba8aaabb-1ff3-4d56-b1c6-c3d0d62d1524,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,chatbroker-chatbroker-fcc9f4548-fjfhx,response,c559e876-f2b3-4dc9-93b0-325c142386e4,a56a51f04cef83f1863dae85e2e547c4,ba8aaabb-1ff3-4d56-b1c6-c3d0d62d1524,chatbroker,restamqpgw,201.0,36,32,36,no
1,external,notificationchannel,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,bd742a72-b047-4286-a840-da31fb60ce5c,fa7a4a823d5c119a19af594df4659116,ed8a8d6a-9787-4854-a860-86dd8f4c8f9c,restamqpgw,notificationbroker,0.0,36,32,36,no
1,external,notificationchannel,j5fYLPEFeXN4aiJY,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,8555c80b-443c-457b-a3ae-46577f9c54c0,fa7a4a823d5c119a19af594df4659116,ed8a8d6a-9787-4854-a860-86dd8f4c8f9c,notificationbroker,restamqpgw,503.0,36,32,36,yes
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,2ac6d7ec-596e-4350-a402-2b2afc0aba65,3d4fc84157f66d81cc30f63327cea383,73c4a1cf-4666-4bde-9c99-e9c183be48d5,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,2ea39bbc-0e4f-4f23-b5c8-fd25b69ec2f8,3d4fc84157f66d81cc30f63327cea383,73c4a1cf-4666-4bde-9c99-e9c183be48d5,chatbroker,restamqpgw,201.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,b11da8c8-1507-4eec-88d4-9ada1d2504b3,9dceb371dcade0a93d0ac959456e0e78,e46853fd-0850-4ade-89ca-07c850c79c7b,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,chatbroker-chatbroker-fcc9f4548-fjfhx,response,026a76e1-5930-4b7c-a392-3802538b2483,9dceb371dcade0a93d0ac959456e0e78,e46853fd-0850-4ade-89ca-07c850c79c7b,chatbroker,restamqpgw,429.0,36,32,36,yes
1,external,chat,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,89c5332b-acb9-4e32-9bd4-1c3f2a21d8f5,cf6dc1d884fb1ddf4e6178df70208c18,2ba7f822-7181-46a5-baf0-df54a8c86d5e,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,j5fYLPEFeXN4aiJY,chatbroker-chatbroker-fcc9f4548-fjfhx,response,0b928ff7-6094-4d82-bfad-00bea7096dfc,cf6dc1d884fb1ddf4e6178df70208c18,2ba7f822-7181-46a5-baf0-df54a8c86d5e,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,6a0e90b1-0cac-4a24-9061-1bfd6848c62d,06b6d14a0db5f92a7c5071148ff255ae,ad5433f7-69ba-4ecb-8f5f-0ff7416e88de,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,8bcd9bcb-c372-4e42-b101-20a4f92c4b90,06b6d14a0db5f92a7c5071148ff255ae,ad5433f7-69ba-4ecb-8f5f-0ff7416e88de,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,3618b292-b911-4abd-bc4e-36c0f7601ee5,2dd94d3ab8f138e315ca4a9b40ce3045,ffff7540-977c-42fb-bac6-c9fc0e524ab1,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,9324bbc1-51c1-4b8f-8ca3-e9cc6c520415,2dd94d3ab8f138e315ca4a9b40ce3045,ffff7540-977c-42fb-bac6-c9fc0e524ab1,chatbroker,restamqpgw,201.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,7f8cbe84-24b8-46b6-a82a-5d1239eccb94,6f0fd6478fb4a54ccba97788b3c0a4dc,c6182895-6d2c-45d3-94db-270ac6bad97e,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,eb775906-bf18-4be6-8c0a-3442b37c141f,6f0fd6478fb4a54ccba97788b3c0a4dc,c6182895-6d2c-45d3-94db-270ac6bad97e,chatbroker,restamqpgw,502.0,36,32,36,yes
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,6da87bd5-7eb9-48b4-b6bf-43c7fe79b2ca,60a10df2d11230abd996c06fc9cef3c2,a898353c-eef1-4314-b984-da141531c8e7,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,e56d9052-fca2-4a77-a65f-7d256a5ebaec,60a10df2d11230abd996c06fc9cef3c2,a898353c-eef1-4314-b984-da141531c8e7,chatbroker,restamqpgw,500.0,36,32,36,yes
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,d33ef921-6a58-448d-ae0c-3b5bef611aa0,201195db69164cc7f8f2e39cd9bccf6c,af8c7944-e679-4312-be80-86206a0a59f0,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,611f1e9e-d602-477f-b634-86a56c4a604d,201195db69164cc7f8f2e39cd9bccf6c,af8c7944-e679-4312-be80-86206a0a59f0,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,6dd64e95-8c05-4bc4-96c6-8a93be2be069,efa35be1c2a0539992fe37e3d08765d1,154a5a2b-5e8c-4de6-b5c7-15da8603b61e,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,chatbroker-chatbroker-fcc9f4548-fjfhx,response,b9763a88-ac86-4271-b2ee-c9f36a38e100,efa35be1c2a0539992fe37e3d08765d1,154a5a2b-5e8c-4de6-b5c7-15da8603b61e,chatbroker,restamqpgw,500.0,36,32,36,yes
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,1c19409d-8fb2-4160-91ed-0b95cb891515,d2156ea505e4f920e6354f434b8bf017,b71d04bd-b2f3-4df2-a5c0-9f146d9af322,restamqpgw,chatbroker,0.0,36,24,36,yes
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,f49b67a1-2004-4e3d-92a5-7503d7094bac,d2156ea505e4f920e6354f434b8bf017,b71d04bd-b2f3-4df2-a5c0-9f146d9af322,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,83674c66-2b11-41bc-a53c-5feeef6d2e5b,17915869ce955f901f721573d1a4de7e,21eee4fb-2c47-4651-96c4-1bcec9706f6f,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,Qnz6UYeVWidlVh1o,chatbroker-chatbroker-fcc9f4548-fjfhx,response,4b13bb45-e74f-46a0-825c-03606f4fdd42,17915869ce955f901f721573d1a4de7e,21eee4fb-2c47-4651-96c4-1bcec9706f6f,chatbroker,restamqpgw,201.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,8e57d346-b137-4800-a1ae-82366e420749,98387235dd99fff4c4e1c5ddecbf738f,ea10454a-bd94-451d-8b8c-2dd6e220d69c,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,b8ecad7b-5647-408a-a206-1e49a3e56aa8,98387235dd99fff4c4e1c5ddecbf738f,ea10454a-bd94-451d-8b8c-2dd6e220d69c,chatbroker,restamqpgw,201.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,852d1360-dee3-4430-be22-16c278110ba3,99159109a1288c9b9db0df3b1a0e1669,07e9ead1-f55e-4e5a-a5d2-7bb589e81d7e,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,946f3a2b-8a61-4010-b271-52c6c11384f0,99159109a1288c9b9db0df3b1a0e1669,07e9ead1-f55e-4e5a-a5d2-7bb589e81d7e,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,213d6473-d51e-47a7-8674-ea06c829f5c5,1824bbb90b927913bc4cb7138c9e1205,75c1b9f5-9eb0-4854-919c-723f9fca2392,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,ba57c733-6742-4ea9-af13-79fabc51a979,1824bbb90b927913bc4cb7138c9e1205,75c1b9f5-9eb0-4854-919c-723f9fca2392,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,c0553999-bf1f-443c-9a64-d68343b6ac4c,ee71b8233366773fd05d796d81e663b6,90f368a3-483a-4399-a18c-ef6c4b792e29,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,0cfcb0f0-28ae-4d43-b0e0-5b371f9cfedc,ee71b8233366773fd05d796d81e663b6,90f368a3-483a-4399-a18c-ef6c4b792e29,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,9c87d584-8ff0-4093-857e-5f06fa00b2dc,60b0768709bba27b3a237e45f50f4adb,424e5425-d3fe-48c8-93d8-cfceaff6c416,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,fd7e1d97-c585-42a5-a091-4be06c0a4147,60b0768709bba27b3a237e45f50f4adb,424e5425-d3fe-48c8-93d8-cfceaff6c416,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,1f4666cb-d8c3-45ae-8c66-728c8fd5c13f,da3a5699dd54749a70697ade6eb6d5c0,a9bd19ec-5055-4e7f-a5b8-08cb6f85dae2,restamqpgw,chatbroker,0.0,36,32,30,yes
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,62cc8c40-a6b6-4b08-bc62-ecced2de1e97,da3a5699dd54749a70697ade6eb6d5c0,a9bd19ec-5055-4e7f-a5b8-08cb6f85dae2,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,40dbb923-2250-4721-944f-bbbe2d6803bb,961b4202bd8af946a6f7aadcbb5a71e3,6adbf5b3-a89b-4ab0-b143-b9508ac013c1,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,e6dde64a-b005-487b-a89c-28ff111236e0,961b4202bd8af946a6f7aadcbb5a71e3,6adbf5b3-a89b-4ab0-b143-b9508ac013c1,chatbroker,restamqpgw,503.0,36,32,36,yes
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,94e7097d-a29c-4b9a-923b-e670e6db8ca3,0de49e6709e38033b5ce5af17c15d24f,6fe45d97-0578-4c89-9766-51bc5ec0f5c6,restamqpgw,chatbroker,0.0,36,24,36,yes
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,0643e036-ad42-4295-b0f9-e27935d96ce9,0de49e6709e38033b5ce5af17c15d24f,6fe45d97-0578-4c89-9766-51bc5ec0f5c6,chatbroker,restamqpgw,200.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,98fa9981-300c-451f-b5fb-14683fd394b1,7571df506340daded553c1228b7ce6b2,bad6da20-dc16-4892-8ddb-d6e849f1cf5f,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,20788779-92de-4bcb-a114-0ea0b412b265,7571df506340daded553c1228b7ce6b2,bad6da20-dc16-4892-8ddb-d6e849f1cf5f,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,cd9f4a05-1d70-4dc1-9df3-4d45360ac395,ea0bd60d67d01bd733a2fa3408b47c1c,b9d7b422-8fd4-4091-a7b1-3a7a90d1038c,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,BONECB1i6xD7piqH,chatbroker-chatbroker-fcc9f4548-9h9n5,response,afce0b9d-f341-48cf-97cf-e04f765174ce,ea0bd60d67d01bd733a2fa3408b47c1c,b9d7b422-8fd4-4091-a7b1-3a7a90d1038c,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,BONECB1i6xD7piqH,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,b1b142f3-b48e-4d77-8548-e96e00ec0e08,0f1f3fe73fd2fd3e88c74059202beb29,68f0d400-eeeb-413a-9c38-8608897389bb,restamqpgw,notificationbroker,0.0,36,32,36,no
1,internal,removeChannel,BONECB1i6xD7piqH,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,a3197f0a-ea44-4475-98cd-cc00539486c2,0f1f3fe73fd2fd3e88c74059202beb29,68f0d400-eeeb-413a-9c38-8608897389bb,notificationbroker,restamqpgw,401.0,36,32,36,yes
1,external,notificationchannel,Qnz6UYeVWidlVh1o,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,47e2eff3-4865-4394-9e3f-f35afdbb6c5a,c0f157f2747acc2320e8585318113abb,49a28ff8-b3ea-4f0c-ae25-21467d151701,restamqpgw,notificationbroker,0.0,36,32,36,no
1,internal,removeChannel,Qnz6UYeVWidlVh1o,notificationbroker-notificationbroker-b6775b9dc-6jsj9,response,b6e361ba-79aa-43fe-ac48-9813b638223a,c0f157f2747acc2320e8585318113abb,49a28ff8-b3ea-4f0c-ae25-21467d151701,notificationbroker,restamqpgw,204.0,36,32,36,no
1,external,chat,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,6e162549-6d21-4ba5-a472-33bfd762f428,a885ca15d804d19d0587ad2ceb835e5b,1773de28-ecdf-4979-9050-cab09c5a3a4f,restamqpgw,chatbroker,0.0,36,32,36,no
1,external,chat,j5fYLPEFeXN4aiJY,chatbroker-chatbroker-fcc9f4548-fjfhx,response,595c1dd4-9a2e-4535-a3d1-45458ad29056,a885ca15d804d19d0587ad2ceb835e5b,1773de28-ecdf-4979-9050-cab09c5a3a4f,chatbroker,restamqpgw,204.0,36,32,36,no
1,external,notificationchannel,j5fYLPEFeXN4aiJY,restamqpgw-restamqpgw-5d45c8c667-hsbv4,request,3535db39-8a2c-49b4-9e24-eb93e3f228f8,3d287151b7fd349091e3f57f3257a3b1,02f72860-9e1a-4dcc-92db-d883c284df18,restamqpgw,notificationbroker,0.0,36,32,36,no
